INSERT INTO `Event` VALUES(0, 'Event testowy nr 0', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(524, 'Event testowy nr 524', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(525, 'Event testowy nr 525', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(526, 'Event testowy nr 526', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(527, 'Event testowy nr 527', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(528, 'Event testowy nr 528', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(529, 'Event testowy nr 529', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(530, 'Event testowy nr 530', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(531, 'Event testowy nr 531', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(532, 'Event testowy nr 532', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(533, 'Event testowy nr 533', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(534, 'Event testowy nr 534', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(535, 'Event testowy nr 535', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(536, 'Event testowy nr 536', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(537, 'Event testowy nr 537', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(538, 'Event testowy nr 538', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(539, 'Event testowy nr 539', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(540, 'Event testowy nr 540', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(541, 'Event testowy nr 541', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(542, 'Event testowy nr 542', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(543, 'Event testowy nr 543', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(544, 'Event testowy nr 544', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(545, 'Event testowy nr 545', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(546, 'Event testowy nr 546', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(547, 'Event testowy nr 547', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(548, 'Event testowy nr 548', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(549, 'Event testowy nr 549', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(550, 'Event testowy nr 550', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(551, 'Event testowy nr 551', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(552, 'Event testowy nr 552', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(553, 'Event testowy nr 553', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(554, 'Event testowy nr 554', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(555, 'Event testowy nr 555', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(556, 'Event testowy nr 556', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(557, 'Event testowy nr 557', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(558, 'Event testowy nr 558', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(559, 'Event testowy nr 559', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(560, 'Event testowy nr 560', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(561, 'Event testowy nr 561', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(562, 'Event testowy nr 562', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(563, 'Event testowy nr 563', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(564, 'Event testowy nr 564', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(565, 'Event testowy nr 565', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(566, 'Event testowy nr 566', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(567, 'Event testowy nr 567', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(568, 'Event testowy nr 568', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(569, 'Event testowy nr 569', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(570, 'Event testowy nr 570', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(571, 'Event testowy nr 571', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(572, 'Event testowy nr 572', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(573, 'Event testowy nr 573', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(574, 'Event testowy nr 574', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(575, 'Event testowy nr 575', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(576, 'Event testowy nr 576', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(577, 'Event testowy nr 577', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(578, 'Event testowy nr 578', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(579, 'Event testowy nr 579', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(580, 'Event testowy nr 580', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(581, 'Event testowy nr 581', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(582, 'Event testowy nr 582', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(583, 'Event testowy nr 583', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(584, 'Event testowy nr 584', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(585, 'Event testowy nr 585', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(586, 'Event testowy nr 586', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(587, 'Event testowy nr 587', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(588, 'Event testowy nr 588', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(589, 'Event testowy nr 589', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(590, 'Event testowy nr 590', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(591, 'Event testowy nr 591', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(592, 'Event testowy nr 592', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(593, 'Event testowy nr 593', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(594, 'Event testowy nr 594', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(595, 'Event testowy nr 595', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(596, 'Event testowy nr 596', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(597, 'Event testowy nr 597', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(598, 'Event testowy nr 598', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(599, 'Event testowy nr 599', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(600, 'Event testowy nr 600', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(601, 'Event testowy nr 601', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(602, 'Event testowy nr 602', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(603, 'Event testowy nr 603', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(604, 'Event testowy nr 604', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(605, 'Event testowy nr 605', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(606, 'Event testowy nr 606', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(607, 'Event testowy nr 607', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(608, 'Event testowy nr 608', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(609, 'Event testowy nr 609', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(610, 'Event testowy nr 610', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(611, 'Event testowy nr 611', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(612, 'Event testowy nr 612', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(613, 'Event testowy nr 613', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(614, 'Event testowy nr 614', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(615, 'Event testowy nr 615', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(616, 'Event testowy nr 616', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(617, 'Event testowy nr 617', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(618, 'Event testowy nr 618', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(619, 'Event testowy nr 619', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(620, 'Event testowy nr 620', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(621, 'Event testowy nr 621', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(622, 'Event testowy nr 622', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(623, 'Event testowy nr 623', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(624, 'Event testowy nr 624', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(625, 'Event testowy nr 625', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(626, 'Event testowy nr 626', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(627, 'Event testowy nr 627', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(628, 'Event testowy nr 628', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(629, 'Event testowy nr 629', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(630, 'Event testowy nr 630', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(631, 'Event testowy nr 631', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(632, 'Event testowy nr 632', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(633, 'Event testowy nr 633', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(634, 'Event testowy nr 634', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(635, 'Event testowy nr 635', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(636, 'Event testowy nr 636', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(637, 'Event testowy nr 637', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(638, 'Event testowy nr 638', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(639, 'Event testowy nr 639', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(640, 'Event testowy nr 640', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(641, 'Event testowy nr 641', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(642, 'Event testowy nr 642', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(643, 'Event testowy nr 643', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(644, 'Event testowy nr 644', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(645, 'Event testowy nr 645', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(646, 'Event testowy nr 646', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(647, 'Event testowy nr 647', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(648, 'Event testowy nr 648', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(649, 'Event testowy nr 649', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(650, 'Event testowy nr 650', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(651, 'Event testowy nr 651', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(652, 'Event testowy nr 652', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(653, 'Event testowy nr 653', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(654, 'Event testowy nr 654', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
